Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
1,1,1,2,0,0,0,0,0,0,JUVENTUS,away,0,0,3,7,0,0,0,0,0,0,24,17,7,3,24,1,2,0,0,0,0,20,17,21,26,3,2,0,0,UDINESE,2004-05,8,12,5,7,3,5,0,0
2,4,4,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,5,6,0,0,0,0,0,0,14,16,6,0,24,3,0,0,0,0,0,21,13,11,16,4,3,0,0,LECCE,2004-05,15,10,9,6,6,4,0,0
4,2,0,4,0,0,0,0,0,0,LECCE,away,0,0,6,5,0,0,0,0,0,0,16,14,0,6,24,0,3,0,0,0,0,13,21,16,11,3,4,0,0,CHIEVOVERONA,2004-05,10,15,6,9,4,6,0,0
1,1,5,3,0,0,0,0,0,0,SAMPDORIA,home,0,0,9,3,0,0,0,0,0,0,13,18,0,1,24,1,0,0,0,0,0,10,3,3,3,4,7,0,0,LIVORNO,2004-05,13,7,5,3,8,4,0,0
1,1,3,5,0,0,0,0,0,0,LIVORNO,away,0,0,3,9,0,0,0,0,0,0,18,13,1,0,24,0,1,0,0,0,0,3,10,3,3,7,4,0,0,SAMPDORIA,2004-05,7,13,3,5,4,8,0,0
3,4,1,1,0,0,0,0,0,0,MESSINA,home,0,0,5,4,0,0,0,0,1,0,24,16,2,4,24,2,2,0,0,0,0,22,19,13,16,1,2,0,1,SIENA,2004-05,11,5,7,2,4,3,0,0
4,3,1,1,0,0,0,0,0,0,SIENA,away,0,0,4,5,0,0,0,0,0,1,16,24,4,2,24,2,2,0,0,0,0,19,22,16,13,2,1,1,0,MESSINA,2004-05,5,11,2,7,3,4,0,0
1,3,3,3,2,4,8,10,15,11,MILAN,home,2,3,3,6,12,14,0,0,0,0,21,15,3,1,24,0,1,8,12,0,0,20,19,17,18,2,2,0,0,REGGINA,2004-05,2,3,0,1,2,2,0,0
3,1,3,3,4,2,10,8,11,15,REGGINA,away,3,2,6,3,14,12,0,0,0,0,15,21,1,3,24,1,0,12,8,0,0,19,20,18,17,2,2,0,0,MILAN,2004-05,3,2,1,0,2,2,0,0
4,2,1,0,0,0,0,0,0,0,JUVENTUS,home,0,0,2,3,0,0,0,0,0,0,25,23,5,3,25,0,0,0,0,1,1,34,39,35,33,3,2,0,0,MESSINA,2004-05,8,10,5,6,3,4,0,0
2,4,0,1,0,0,0,0,0,0,MESSINA,away,0,0,3,2,0,0,0,0,0,0,23,25,3,5,25,0,0,0,0,1,1,39,34,33,35,2,3,0,0,JUVENTUS,2004-05,10,8,6,5,4,3,0,0
2,2,4,2,5,5,7,3,19,10,CAGLIARI,home,0,2,11,2,20,6,1,0,0,1,10,15,0,1,25,1,0,7,21,0,0,17,18,18,14,0,3,0,0,MILAN,2004-05,5,2,1,2,4,0,0,0
2,2,2,4,5,5,3,7,10,19,MILAN,away,2,0,2,11,6,20,0,1,1,0,15,10,1,0,25,0,1,21,7,0,0,18,17,14,18,3,0,0,0,CAGLIARI,2004-05,2,5,2,1,0,4,0,0
1,1,4,3,7,7,7,3,8,11,INTER,home,2,0,7,6,20,17,0,0,0,0,11,14,2,3,25,1,1,30,30,0,0,18,14,20,20,1,2,0,0,UDINESE,2004-05,5,6,2,5,3,1,0,0
1,1,3,4,7,7,3,7,11,8,UDINESE,away,0,2,6,7,17,20,0,0,0,0,14,11,3,2,25,1,1,30,30,0,0,14,18,20,20,2,1,0,0,INTER,2004-05,6,5,5,2,1,3,0,0
0,1,2,0,0,0,0,0,0,0,BOLOGNA,home,0,0,5,5,0,0,0,0,0,0,16,18,4,3,25,2,0,0,0,0,1,1,2,4,5,2,4,0,0,ATALANTA,2004-05,11,6,4,3,7,3,0,0
1,0,0,2,0,0,0,0,0,0,ATALANTA,away,0,0,5,5,0,0,0,0,0,0,18,16,3,4,25,0,2,0,0,1,0,2,1,5,4,4,2,0,0,BOLOGNA,2004-05,6,11,3,4,3,7,0,0
3,3,0,0,0,0,0,0,0,0,LAZIO,home,0,0,6,6,0,0,0,0,2,1,11,21,0,1,25,0,1,0,0,0,0,4,2,2,1,4,1,0,0,CHIEVOVERONA,2004-05,4,6,3,1,1,5,0,0
3,3,0,0,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,6,6,0,0,0,0,1,2,21,11,1,0,25,1,0,0,0,0,0,2,4,1,2,1,4,0,0,LAZIO,2004-05,6,4,1,3,5,1,0,0
5,3,10,6,0,0,0,0,0,0,LECCE,home,0,0,6,1,0,0,0,0,0,0,18,20,3,1,25,3,2,0,0,1,0,43,21,48,26,5,9,1,0,PALERMO,2004-05,19,12,7,5,12,7,0,0
3,5,6,10,0,0,0,0,0,0,PALERMO,away,0,0,1,6,0,0,0,0,0,0,20,18,1,3,25,2,3,0,0,0,1,21,43,26,48,9,5,0,1,LECCE,2004-05,12,19,5,7,7,12,0,0
4,2,2,2,0,0,0,0,0,0,BRESCIA,home,0,0,3,4,0,0,0,0,0,1,20,24,4,2,25,2,1,0,0,0,0,7,5,4,8,2,4,1,1,PARMA,2004-05,9,13,4,10,5,3,0,0
2,4,2,2,0,0,0,0,0,0,PARMA,away,0,0,4,3,0,0,0,0,1,0,24,20,2,4,25,1,2,0,0,0,0,5,7,8,4,4,2,1,1,BRESCIA,2004-05,13,9,10,4,3,5,0,0
3,3,0,0,0,0,0,0,0,0,FIORENTINA,home,0,0,1,6,0,0,0,0,1,0,32,22,0,5,25,1,0,0,0,0,0,13,12,16,10,4,3,0,0,SIENA,2004-05,11,9,7,5,4,4,0,0
3,3,0,0,0,0,0,0,0,0,SIENA,away,0,0,6,1,0,0,0,0,0,1,22,32,5,0,25,0,1,0,0,0,0,12,13,10,16,3,4,0,0,FIORENTINA,2004-05,9,11,5,7,4,4,0,0
3,4,11,4,0,0,0,0,0,0,LIVORNO,home,0,0,6,5,0,0,0,0,0,0,20,16,4,4,25,3,0,0,0,0,0,21,20,33,13,3,6,0,0,ROMA,2004-05,9,6,0,3,9,3,0,0
4,3,4,11,0,0,0,0,0,0,ROMA,away,0,0,5,6,0,0,0,0,0,0,16,20,4,4,25,0,3,0,0,0,0,20,21,13,33,6,3,0,0,LIVORNO,2004-05,6,9,3,0,3,9,0,0
3,3,1,1,0,0,0,0,0,0,REGGINA,home,0,0,3,2,0,0,0,0,0,0,14,23,2,0,25,3,2,0,0,0,1,9,14,10,10,2,2,1,0,SAMPDORIA,2004-05,8,6,4,2,4,4,0,0
3,3,1,1,0,0,0,0,0,0,SAMPDORIA,away,0,0,2,3,0,0,0,0,0,0,23,14,0,2,25,2,3,0,0,1,0,14,9,10,10,2,2,0,1,REGGINA,2004-05,6,8,2,4,4,4,0,0
3,2,0,1,0,0,0,0,0,0,SAMPDORIA,home,0,0,0,4,0,0,0,0,0,0,24,23,5,2,26,0,1,0,0,0,0,6,2,1,0,9,4,0,0,BRESCIA,2004-05,11,17,7,7,4,10,0,0
2,3,1,0,0,0,0,0,0,0,BRESCIA,away,0,0,4,0,0,0,0,0,0,0,23,24,2,5,26,1,0,0,0,0,0,2,6,0,1,4,9,0,0,SAMPDORIA,2004-05,17,11,7,7,10,4,0,0
2,2,4,2,2,4,7,2,17,11,UDINESE,home,2,3,7,4,12,11,0,1,0,0,24,26,2,2,26,2,2,16,16,1,0,15,18,20,11,1,0,0,0,FIORENTINA,2004-05,6,4,3,1,3,3,0,0
2,2,2,4,4,2,2,7,11,17,FIORENTINA,away,3,2,4,7,11,12,1,0,0,0,26,24,2,2,26,2,2,16,16,0,1,18,15,11,20,0,1,0,0,UDINESE,2004-05,4,6,1,3,3,3,0,0
1,2,10,10,0,0,0,0,0,0,LIVORNO,home,0,0,7,3,0,0,0,0,0,0,23,15,2,3,26,0,0,0,0,1,0,18,14,12,17,2,6,0,0,BOLOGNA,2004-05,11,4,4,2,7,2,0,0
2,1,10,10,0,0,0,0,0,0,BOLOGNA,away,0,0,3,7,0,0,0,0,0,0,15,23,3,2,26,0,0,0,0,0,1,14,18,17,12,6,2,0,0,LIVORNO,2004-05,4,11,2,4,2,7,0,0
2,4,1,2,0,0,0,0,0,0,ATALANTA,home,0,0,3,1,0,0,0,0,1,0,21,17,3,0,26,3,3,0,0,0,0,13,22,15,11,3,6,0,1,CAGLIARI,2004-05,11,11,2,5,9,6,0,0
4,2,2,1,0,0,0,0,0,0,CAGLIARI,away,0,0,1,3,0,0,0,0,0,1,17,21,0,3,26,3,3,0,0,0,0,22,13,11,15,6,3,1,0,ATALANTA,2004-05,11,11,5,2,6,9,0,0
1,1,2,0,0,0,0,0,0,0,SIENA,home,0,0,5,4,0,0,0,0,0,0,17,14,5,4,26,3,0,0,0,0,0,10,14,14,10,1,3,1,0,JUVENTUS,2004-05,13,4,7,3,6,1,0,0
1,1,0,2,0,0,0,0,0,0,JUVENTUS,away,0,0,4,5,0,0,0,0,0,0,14,17,4,5,26,0,3,0,0,0,0,14,10,10,14,3,1,0,1,SIENA,2004-05,4,13,3,7,1,6,0,0
4,4,5,3,0,0,0,0,0,0,PARMA,home,0,0,5,4,0,0,0,0,0,0,25,12,7,4,26,2,0,0,0,1,0,23,24,18,20,3,2,1,0,LAZIO,2004-05,6,7,2,4,4,3,0,0
4,4,3,5,0,0,0,0,0,0,LAZIO,away,0,0,4,5,0,0,0,0,0,0,12,25,4,7,26,0,2,0,0,0,1,24,23,20,18,2,3,0,1,PARMA,2004-05,7,6,4,2,3,4,0,0
3,1,6,3,0,0,0,0,0,0,MESSINA,home,0,0,8,4,0,0,0,1,0,0,19,20,4,1,26,1,0,0,0,0,1,23,18,15,14,4,3,0,0,LECCE,2004-05,13,17,9,12,4,5,0,0
1,3,3,6,0,0,0,0,0,0,LECCE,away,0,0,4,8,0,0,1,0,0,0,20,19,1,4,26,0,1,0,0,1,0,18,23,14,15,3,4,0,0,MESSINA,2004-05,17,13,12,9,5,4,0,0
2,4,1,1,0,0,0,0,0,0,ROMA,home,0,0,3,5,0,0,1,0,0,0,25,23,8,2,26,2,0,0,0,0,1,0,8,12,8,1,3,0,0,PALERMO,2004-05,10,6,5,4,5,2,0,0
4,2,1,1,0,0,0,0,0,0,PALERMO,away,0,0,5,3,0,0,0,1,0,0,23,25,2,8,26,0,2,0,0,1,0,8,0,8,12,3,1,0,0,ROMA,2004-05,6,10,4,5,2,5,0,0
3,5,0,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,8,5,0,0,0,0,0,0,24,25,2,0,26,1,0,0,0,1,0,11,14,16,10,2,3,0,0,REGGINA,2004-05,11,4,6,2,5,2,0,0
5,3,0,0,0,0,0,0,0,0,REGGINA,away,0,0,5,8,0,0,0,0,0,0,25,24,0,2,26,0,1,0,0,0,1,14,11,10,16,3,2,0,0,CHIEVOVERONA,2004-05,4,11,2,6,2,5,0,0
2,2,2,1,6,3,7,2,15,13,MILAN,home,1,2,7,3,24,9,0,0,0,0,20,17,3,3,26,0,1,32,17,0,0,15,21,19,13,1,2,0,0,INTER,2004-05,2,3,0,1,2,2,0,0
2,2,1,2,3,6,2,7,13,15,INTER,away,2,1,3,7,9,24,0,0,0,0,17,20,3,3,26,1,0,17,32,0,0,21,15,13,19,2,1,0,0,MILAN,2004-05,3,2,1,0,2,2,0,0
2,2,1,5,0,0,0,0,0,0,MILAN,home,0,0,1,7,0,0,0,0,0,0,17,18,2,1,27,1,2,0,0,0,0,12,21,9,14,7,6,0,0,ATALANTA,2004-05,13,15,6,6,7,9,0,0
2,2,5,1,0,0,0,0,0,0,ATALANTA,away,0,0,7,1,0,0,0,0,0,0,18,17,1,2,27,2,1,0,0,0,0,21,12,14,9,6,7,0,0,MILAN,2004-05,15,13,6,6,9,7,0,0
5,5,2,2,5,5,3,2,13,10,JUVENTUS,home,0,1,3,2,16,5,0,0,0,0,40,32,8,3,27,1,2,14,11,0,0,15,18,13,8,3,0,0,1,ROMA,2004-05,4,4,3,0,1,4,0,0
5,5,2,2,5,5,2,3,10,13,ROMA,away,1,0,2,3,5,16,0,0,0,0,32,40,3,8,27,2,1,11,14,0,0,18,15,8,13,0,3,1,0,JUVENTUS,2004-05,4,4,0,3,4,1,0,0
3,5,4,3,0,0,0,0,0,0,REGGINA,home,0,0,4,4,0,0,0,0,0,0,19,17,2,0,27,2,1,0,0,0,0,16,14,13,15,3,2,1,0,FIORENTINA,2004-05,8,4,4,0,4,4,0,0
5,3,3,4,0,0,0,0,0,0,FIORENTINA,away,0,0,4,4,0,0,0,0,0,0,17,19,0,2,27,1,2,0,0,0,0,14,16,15,13,2,3,0,1,REGGINA,2004-05,4,8,0,4,4,4,0,0
0,2,2,0,0,0,0,0,0,0,LECCE,home,0,0,16,2,0,0,0,0,0,0,19,12,3,1,27,2,1,0,0,0,0,16,20,16,13,2,13,1,0,INTER,2004-05,19,5,4,2,15,3,0,0
2,0,0,2,0,0,0,0,0,0,INTER,away,0,0,2,16,0,0,0,0,0,0,12,19,1,3,27,1,2,0,0,0,0,20,16,13,16,13,2,0,1,LECCE,2004-05,5,19,2,4,3,15,0,0
5,2,1,0,0,0,0,0,0,0,LAZIO,home,0,0,6,7,0,0,0,0,0,0,14,23,1,2,27,1,0,0,0,0,1,22,28,21,16,4,5,0,0,MESSINA,2004-05,16,11,10,6,6,5,0,0
2,5,0,1,0,0,0,0,0,0,MESSINA,away,0,0,7,6,0,0,0,0,0,0,23,14,2,1,27,0,1,0,0,1,0,28,22,16,21,5,4,0,0,LAZIO,2004-05,11,16,6,10,5,6,0,0
2,1,4,1,0,0,0,0,0,0,CAGLIARI,home,0,0,10,5,0,0,0,0,1,0,18,19,5,0,27,3,2,0,0,1,0,8,7,6,6,3,4,0,0,PARMA,2004-05,13,7,5,2,8,5,0,0
1,2,1,4,0,0,0,0,0,0,PARMA,away,0,0,5,10,0,0,0,0,0,1,19,18,0,5,27,2,3,0,0,0,1,7,8,6,6,4,3,0,0,CAGLIARI,2004-05,7,13,2,5,5,8,0,0
1,1,3,4,0,0,0,0,0,0,BRESCIA,home,0,0,7,4,0,0,1,0,0,0,16,18,1,5,27,2,3,0,0,0,0,5,1,2,6,0,7,0,0,SIENA,2004-05,15,5,6,2,9,3,0,0
1,1,4,3,0,0,0,0,0,0,SIENA,away,0,0,4,7,0,0,0,1,0,0,18,16,5,1,27,3,2,0,0,0,0,1,5,6,2,7,0,0,0,BRESCIA,2004-05,5,15,2,6,3,9,0,0
2,2,0,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,4,6,0,0,0,0,0,1,15,13,2,0,27,1,0,0,0,0,0,0,0,0,0,2,2,0,1,SAMPDORIA,2004-05,6,4,2,1,4,3,0,0
2,2,0,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,6,4,0,0,0,0,1,0,13,15,0,2,27,0,1,0,0,0,0,0,0,0,0,2,2,1,0,CHIEVOVERONA,2004-05,4,6,1,2,3,4,0,0
3,3,1,1,0,0,0,0,0,0,BOLOGNA,home,0,0,6,2,0,0,0,0,0,0,18,21,1,4,27,0,1,0,0,1,0,9,4,4,9,0,8,0,0,UDINESE,2004-05,18,1,9,0,9,1,0,0
3,3,1,1,0,0,0,0,0,0,UDINESE,away,0,0,2,6,0,0,0,0,0,0,21,18,4,1,27,1,0,0,0,0,1,4,9,9,4,8,0,0,0,BOLOGNA,2004-05,1,18,0,9,1,9,0,0
2,1,3,3,7,7,5,6,15,8,PALERMO,home,1,1,11,5,17,11,0,1,0,0,16,17,2,0,27,2,2,9,14,0,0,13,18,15,9,0,6,0,0,LIVORNO,2004-05,9,4,2,2,7,2,0,0
1,2,3,3,7,7,6,5,8,15,LIVORNO,away,1,1,5,11,11,17,1,0,0,0,17,16,0,2,27,2,2,14,9,0,0,18,13,9,15,6,0,0,0,PALERMO,2004-05,4,9,2,2,2,7,0,0
1,4,3,3,0,0,0,0,0,0,FIORENTINA,home,0,0,5,0,0,0,0,0,0,0,23,18,2,7,28,2,2,0,0,0,0,16,12,23,14,1,3,0,0,LECCE,2004-05,10,7,5,4,5,3,0,0
4,1,3,3,0,0,0,0,0,0,LECCE,away,0,0,0,5,0,0,0,0,0,0,18,23,7,2,28,2,2,0,0,0,0,12,16,14,23,3,1,0,0,FIORENTINA,2004-05,7,10,4,5,3,5,0,0
2,2,1,1,3,5,3,5,5,9,INTER,home,0,0,2,3,11,19,1,0,0,0,22,22,3,0,28,1,1,9,8,0,0,9,10,10,9,2,0,0,0,LAZIO,2004-05,2,4,1,1,1,3,0,0
2,2,1,1,5,3,5,3,9,5,LAZIO,away,0,0,3,2,19,11,0,1,0,0,22,22,0,3,28,1,1,8,9,0,0,10,9,9,10,0,2,0,0,INTER,2004-05,4,2,1,1,3,1,0,0
0,2,0,0,0,0,0,0,0,0,PARMA,home,0,0,6,3,0,0,0,0,0,0,23,15,6,6,28,1,0,0,0,0,0,3,2,2,1,2,4,0,0,ATALANTA,2004-05,10,3,5,1,5,2,0,0
2,0,0,0,0,0,0,0,0,0,ATALANTA,away,0,0,3,6,0,0,0,0,0,0,15,23,6,6,28,0,1,0,0,0,0,2,3,1,2,4,2,0,0,PARMA,2004-05,3,10,1,5,2,5,0,0
1,2,10,6,0,0,0,0,0,0,SIENA,home,0,0,5,7,0,0,0,0,0,0,22,18,6,0,28,1,1,0,0,0,0,14,10,10,14,4,5,1,0,BOLOGNA,2004-05,8,8,2,3,6,5,0,0
2,1,6,10,0,0,0,0,0,0,BOLOGNA,away,0,0,7,5,0,0,0,0,0,0,18,22,0,6,28,1,1,0,0,0,0,10,14,14,10,5,4,0,1,SIENA,2004-05,8,8,3,2,5,6,0,0
1,2,4,2,0,0,0,0,0,0,LIVORNO,home,0,0,6,3,0,0,0,0,1,0,12,21,2,6,28,2,3,0,0,0,0,14,9,8,5,2,2,2,1,BRESCIA,2004-05,8,9,4,4,4,5,0,0
2,1,2,4,0,0,0,0,0,0,BRESCIA,away,0,0,3,6,0,0,0,0,0,1,21,12,6,2,28,3,2,0,0,0,0,9,14,5,8,2,2,1,2,LIVORNO,2004-05,9,8,4,4,5,4,0,0
4,2,1,1,0,0,0,0,0,0,ROMA,home,0,0,2,4,0,0,0,0,0,1,24,18,2,3,28,3,0,0,0,0,0,19,23,11,10,2,2,0,0,CAGLIARI,2004-05,5,6,0,4,5,2,0,0
2,4,1,1,0,0,0,0,0,0,CAGLIARI,away,0,0,4,2,0,0,0,0,1,0,18,24,3,2,28,0,3,0,0,0,0,23,19,10,11,2,2,0,0,ROMA,2004-05,6,5,4,0,2,5,0,0
2,0,0,0,0,0,0,0,0,0,SAMPDORIA,home,0,0,7,7,0,0,0,0,0,0,9,17,1,5,28,1,0,0,0,0,1,7,8,7,11,3,4,0,0,MILAN,2004-05,13,8,8,4,5,4,0,0
0,2,0,0,0,0,0,0,0,0,MILAN,away,0,0,7,7,0,0,0,0,0,0,17,9,5,1,28,0,1,0,0,1,0,8,7,11,7,4,3,0,0,SAMPDORIA,2004-05,8,13,4,8,4,5,0,0
1,1,1,2,0,0,0,0,0,0,UDINESE,home,0,0,8,2,0,0,0,0,0,0,23,22,2,2,28,1,5,0,0,0,0,9,10,9,10,3,2,1,0,PALERMO,2004-05,10,11,7,3,3,8,0,0
1,1,2,1,0,0,0,0,0,0,PALERMO,away,0,0,2,8,0,0,0,0,0,0,22,23,2,2,28,5,1,0,0,0,0,10,9,10,9,2,3,0,1,UDINESE,2004-05,11,10,3,7,8,3,0,0
5,4,0,2,0,0,0,0,0,0,MESSINA,home,0,0,11,2,0,0,0,0,0,0,22,22,2,1,28,0,2,0,0,1,0,22,24,18,13,5,4,0,0,REGGINA,2004-05,14,12,9,5,5,7,0,0
4,5,2,0,0,0,0,0,0,0,REGGINA,away,0,0,2,11,0,0,0,0,0,0,22,22,1,2,28,2,0,0,0,0,1,24,22,13,18,4,5,0,0,MESSINA,2004-05,12,14,5,9,7,5,0,0
2,3,1,5,6,10,3,7,6,9,JUVENTUS,home,1,1,1,5,11,22,0,0,1,1,19,15,4,6,28,0,1,8,22,1,0,14,12,10,15,3,1,0,0,CHIEVOVERONA,2004-05,4,4,3,0,1,4,0,0
3,2,5,1,10,6,7,3,9,6,CHIEVOVERONA,away,1,1,5,1,22,11,0,0,1,1,15,19,6,4,28,1,0,22,8,0,1,12,14,15,10,1,3,0,0,JUVENTUS,2004-05,4,4,0,3,4,1,0,0
2,4,4,4,0,0,0,0,0,0,LAZIO,home,0,0,5,7,0,0,0,0,0,0,19,27,5,0,29,1,0,0,0,0,0,21,14,11,17,3,1,0,0,SIENA,2004-05,8,11,6,8,2,3,0,0
4,2,4,4,0,0,0,0,0,0,SIENA,away,0,0,7,5,0,0,0,0,0,0,27,19,0,5,29,0,1,0,0,0,0,14,21,17,11,1,3,0,0,LAZIO,2004-05,11,8,8,6,3,2,0,0
0,1,6,2,4,3,7,1,15,7,REGGINA,home,0,3,6,2,18,11,0,0,0,0,22,24,0,5,29,1,0,22,18,1,0,14,12,13,14,3,3,0,0,JUVENTUS,2004-05,6,6,1,3,5,3,0,0
1,0,2,6,3,4,1,7,7,15,JUVENTUS,away,3,0,2,6,11,18,0,0,0,0,24,22,5,0,29,0,1,18,22,0,1,12,14,14,13,3,3,0,0,REGGINA,2004-05,6,6,3,1,3,5,0,0
2,3,5,3,0,0,0,0,0,0,BRESCIA,home,0,0,7,6,0,0,0,0,0,0,27,20,4,0,29,3,1,0,0,2,0,13,7,10,9,2,3,1,0,CHIEVOVERONA,2004-05,12,7,4,4,8,3,0,0
3,2,3,5,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,6,7,0,0,0,0,0,0,20,27,0,4,29,1,3,0,0,0,2,7,13,9,10,3,2,0,1,BRESCIA,2004-05,7,12,4,4,3,8,0,0
0,2,1,1,0,0,0,0,0,0,FIORENTINA,home,0,0,8,5,0,0,0,0,0,0,19,18,0,1,29,3,2,0,0,0,0,16,18,14,13,2,3,0,0,INTER,2004-05,12,7,6,4,6,3,0,0
2,0,1,1,0,0,0,0,0,0,INTER,away,0,0,5,8,0,0,0,0,0,0,18,19,1,0,29,2,3,0,0,0,0,18,16,13,14,3,2,0,0,FIORENTINA,2004-05,7,12,4,6,3,6,0,0
4,4,2,1,0,0,0,0,0,0,CAGLIARI,home,0,0,2,0,0,0,0,0,1,0,23,13,0,1,29,3,3,0,0,0,0,7,2,1,3,1,7,0,1,LIVORNO,2004-05,15,6,6,2,9,4,0,0
4,4,1,2,0,0,0,0,0,0,LIVORNO,away,0,0,0,2,0,0,0,0,0,1,13,23,1,0,29,3,3,0,0,0,0,2,7,3,1,7,1,1,0,CAGLIARI,2004-05,6,15,2,6,4,9,0,0
1,2,2,0,0,0,0,0,0,0,BOLOGNA,home,0,0,6,4,0,0,0,0,0,0,31,25,0,1,29,0,0,0,0,0,0,21,15,9,13,0,3,0,0,MESSINA,2004-05,6,2,3,2,3,0,0,0
2,1,0,2,0,0,0,0,0,0,MESSINA,away,0,0,4,6,0,0,0,0,0,0,25,31,1,0,29,0,0,0,0,0,0,15,21,13,9,3,0,0,0,BOLOGNA,2004-05,2,6,2,3,0,3,0,0
3,6,2,4,0,0,0,0,0,0,PALERMO,home,0,0,5,0,0,0,1,0,1,0,19,28,2,3,29,3,3,0,0,1,0,8,9,9,7,4,4,1,1,PARMA,2004-05,12,13,4,6,8,7,0,0
6,3,4,2,0,0,0,0,0,0,PARMA,away,0,0,0,5,0,0,0,1,0,1,28,19,3,2,29,3,3,0,0,0,1,9,8,7,9,4,4,1,1,PALERMO,2004-05,13,12,6,4,7,8,0,0
3,4,0,3,0,0,0,0,0,0,ATALANTA,home,0,0,2,5,0,0,0,0,0,0,24,23,5,2,29,1,2,0,0,0,0,11,8,6,8,3,2,1,0,SAMPDORIA,2004-05,8,12,5,7,3,5,0,0
4,3,3,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,5,2,0,0,0,0,0,0,23,24,2,5,29,2,1,0,0,0,0,8,11,8,6,2,3,0,1,ATALANTA,2004-05,12,8,7,5,5,3,0,0
2,2,2,1,0,0,0,0,0,0,LECCE,home,0,0,12,6,0,0,0,1,0,0,15,9,8,3,29,2,1,0,0,0,1,9,6,6,9,1,9,0,0,UDINESE,2004-05,17,6,6,3,11,3,0,0
2,2,1,2,0,0,0,0,0,0,UDINESE,away,0,0,6,12,0,0,1,0,0,0,9,15,3,8,29,1,2,0,0,1,0,6,9,9,6,9,1,0,0,LECCE,2004-05,6,17,3,6,3,11,0,0
3,5,2,6,6,6,3,5,11,16,MILAN,home,2,2,3,3,5,17,0,0,2,0,24,22,2,2,29,0,2,16,9,0,0,22,18,18,18,3,1,0,1,ROMA,2004-05,2,6,1,2,1,4,0,0
5,3,6,2,6,6,5,3,16,11,ROMA,away,2,2,3,3,17,5,0,0,0,2,22,24,2,2,29,2,0,9,16,0,0,18,22,18,18,1,3,1,0,MILAN,2004-05,6,2,2,1,4,1,0,0
3,3,14,9,0,0,0,0,0,0,INTER,home,,,7,7,0,0,0,0,0,0,21,23,2,2,30,0,1,0,0,0,0,21,16,15,21,2,5,0,0,BOLOGNA,2004-05,12,6,6,3,6,3,0,0
3,3,9,14,0,0,0,0,0,0,BOLOGNA,away,,,7,7,0,0,0,0,0,0,23,21,2,2,30,1,0,0,0,0,0,16,21,21,15,5,2,0,0,INTER,2004-05,6,12,3,6,3,6,0,0
2,2,2,2,0,0,0,0,0,0,BRESCIA,home,,,6,5,0,0,0,0,0,0,21,20,1,0,30,1,1,0,0,0,1,12,11,7,15,4,0,0,0,MILAN,2004-05,5,19,4,13,1,6,0,0
2,2,2,2,0,0,0,0,0,0,MILAN,away,,,5,6,0,0,0,0,0,0,20,21,0,1,30,1,1,0,0,1,0,11,12,15,7,0,4,0,0,BRESCIA,2004-05,19,5,13,4,6,1,0,0
2,1,2,5,2,5,2,4,9,9,JUVENTUS,home,,,5,6,11,20,0,0,0,0,24,29,3,2,30,3,3,10,30,0,0,16,16,15,16,5,3,0,0,FIORENTINA,2004-05,9,8,3,0,6,8,0,0
1,2,5,2,5,2,4,2,9,9,FIORENTINA,away,,,6,5,20,11,0,0,0,0,29,24,2,3,30,3,3,30,10,0,0,16,16,16,15,3,5,0,0,JUVENTUS,2004-05,8,9,0,3,8,6,0,0
1,0,4,0,0,0,0,0,0,0,CHIEVOVERONA,home,,,1,8,0,0,0,0,0,0,10,21,3,2,30,3,0,0,0,0,0,2,7,8,4,8,8,1,1,ATALANTA,2004-05,14,11,3,3,11,8,0,0
0,1,0,4,0,0,0,0,0,0,ATALANTA,away,,,8,1,0,0,0,0,0,0,21,10,2,3,30,0,3,0,0,0,0,7,2,4,8,8,8,1,1,CHIEVOVERONA,2004-05,11,14,3,3,8,11,0,0
0,3,2,0,0,0,0,0,0,0,SAMPDORIA,home,,,3,4,0,0,0,0,0,0,17,19,0,1,30,0,0,0,0,0,0,19,17,11,10,2,2,0,0,CAGLIARI,2004-05,9,5,7,3,2,2,0,0
