sea,gam,tea,opp,ven,gs,ga,yc,yc_o,ass,ass_o,rwa,rwa_o,lwa,lwa_o,ca,ca_o,cnt,cnt_o,cor,cor_o,cro,cro_o,dyc,dyc_o,rc,rc_o,fou_o,fou,off,off_o,lb,lb_o,gc,gc_o,ww,ww_o,bl,bl_o,br,br_o,blk,blk_o,pos,pos_o,pen,pen_o,ts,ts_o,shoff,shoff_o,shofffk,shoffk_o,shoffss,shoffss_o,shon,shon_o,shoonb,shoonb_o,shonfk,shonfk_o,shonss,shonss_o
2013-14,20.0,MILAN,HELLAS VERONA,home,1.0,0.0,2.0,1.0,1.0,0.0,6.0,3.0,8.0,5.0,11.0,3.0,2.0,3.0,5.0,10.0,15.0,9.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,2.0,8.0,7.0,4.0,1.0,1.0,0.0,12.0,10.0,13.0,12.0,3.0,6.0,,,1.0,0.0,16.0,10.0,8.0,7.0,1.0,1.0,,,8.0,3.0,0.0,0.0,1.0,0.0,,
2013-14,20.0,HELLAS VERONA,MILAN,away,0.0,1.0,1.0,2.0,0.0,1.0,3.0,6.0,5.0,8.0,3.0,11.0,3.0,2.0,10.0,5.0,9.0,15.0,0.0,0.0,0.0,0.0,11.0,12.0,2.0,0.0,7.0,8.0,1.0,4.0,0.0,1.0,10.0,12.0,12.0,13.0,6.0,3.0,,,0.0,1.0,10.0,16.0,7.0,8.0,1.0,1.0,,,3.0,8.0,0.0,0.0,0.0,1.0,,
2013-14,21.0,NAPOLI,CHIEVOVERONA,home,1.0,1.0,1.0,2.0,3.0,1.0,10.0,4.0,8.0,5.0,5.0,0.0,3.0,2.0,11.0,1.0,26.0,10.0,0.0,0.0,0.0,0.0,14.0,12.0,4.0,6.0,14.0,20.0,6.0,2.0,3.0,0.0,25.0,19.0,14.0,14.0,1.0,4.0,,,0.0,0.0,18.0,3.0,10.0,1.0,1.0,0.0,,,8.0,2.0,0.0,0.0,2.0,0.0,,
2013-14,21.0,CHIEVOVERONA,NAPOLI,away,1.0,1.0,2.0,1.0,1.0,3.0,4.0,10.0,5.0,8.0,0.0,5.0,2.0,3.0,1.0,11.0,10.0,26.0,0.0,0.0,0.0,0.0,12.0,14.0,6.0,4.0,20.0,14.0,2.0,6.0,0.0,3.0,19.0,25.0,14.0,14.0,4.0,1.0,,,0.0,0.0,3.0,18.0,1.0,10.0,0.0,1.0,,,2.0,8.0,0.0,0.0,0.0,2.0,,
2013-14,21.0,LAZIO,JUVENTUS,home,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,7.0,7.0,3.0,0.0,0.0,7.0,6.0,4.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0,1.0,1.0,8.0,3.0,3.0,2.0,0.0,21.0,17.0,13.0,10.0,2.0,2.0,,,1.0,0.0,10.0,9.0,5.0,6.0,0.0,1.0,,,5.0,3.0,0.0,0.0,1.0,0.0,,
2013-14,21.0,JUVENTUS,LAZIO,away,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,7.0,7.0,0.0,3.0,7.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,14.0,13.0,1.0,0.0,8.0,1.0,3.0,3.0,0.0,2.0,17.0,21.0,10.0,13.0,2.0,2.0,,,0.0,1.0,9.0,10.0,6.0,5.0,1.0,0.0,,,3.0,5.0,0.0,0.0,0.0,1.0,,
2013-14,21.0,HELLAS VERONA,ROMA,home,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,4.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,2.0,29.0,21.0,2.0,6.0,0.0,1.0,11.0,14.0,19.0,16.0,4.0,2.0,,,0.0,1.0,5.0,15.0,2.0,7.0,0.0,0.0,,,3.0,8.0,0.0,0.0,0.0,1.0,,
2013-14,21.0,ROMA,HELLAS VERONA,away,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,6.0,4.0,10.0,8.0,0.0,0.0,0.0,0.0,15.0,12.0,2.0,0.0,21.0,29.0,6.0,2.0,1.0,0.0,14.0,11.0,16.0,19.0,2.0,4.0,,,1.0,0.0,15.0,5.0,7.0,2.0,0.0,0.0,,,8.0,3.0,0.0,0.0,1.0,0.0,,
2013-14,21.0,CAGLIARI,MILAN,home,1.0,2.0,3.0,1.0,1.0,6.0,2.0,5.0,1.0,3.0,6.0,9.0,0.0,0.0,4.0,9.0,18.0,19.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.0,23.0,11.0,2.0,5.0,0.0,0.0,18.0,15.0,22.0,27.0,6.0,0.0,,,0.0,0.0,7.0,14.0,5.0,6.0,0.0,1.0,,,2.0,8.0,0.0,0.0,0.0,1.0,,
2013-14,21.0,MILAN,CAGLIARI,away,2.0,1.0,1.0,3.0,6.0,1.0,5.0,2.0,3.0,1.0,9.0,6.0,0.0,0.0,9.0,4.0,19.0,18.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,1.0,11.0,23.0,5.0,2.0,0.0,0.0,15.0,18.0,27.0,22.0,0.0,6.0,,,0.0,0.0,14.0,7.0,6.0,5.0,1.0,0.0,,,8.0,2.0,0.0,0.0,1.0,0.0,,
2013-14,21.0,INTER,CATANIA,home,0.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,6.0,1.0,5.0,3.0,2.0,3.0,14.0,4.0,20.0,7.0,0.0,0.0,0.0,0.0,14.0,12.0,5.0,2.0,11.0,5.0,4.0,2.0,0.0,0.0,17.0,14.0,11.0,10.0,0.0,3.0,,,0.0,0.0,10.0,5.0,7.0,5.0,1.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,,
2013-14,21.0,CATANIA,INTER,away,0.0,0.0,2.0,1.0,0.0,1.0,2.0,5.0,1.0,6.0,3.0,5.0,3.0,2.0,4.0,14.0,7.0,20.0,0.0,0.0,0.0,0.0,12.0,14.0,2.0,5.0,5.0,11.0,2.0,4.0,0.0,0.0,14.0,17.0,10.0,11.0,3.0,0.0,,,0.0,0.0,5.0,10.0,5.0,7.0,0.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,,
2013-14,21.0,LIVORNO,SASSUOLO,home,3.0,1.0,3.0,6.0,3.0,0.0,5.0,6.0,4.0,3.0,5.0,7.0,0.0,0.0,4.0,5.0,9.0,12.0,0.0,0.0,0.0,0.0,14.0,15.0,3.0,0.0,16.0,11.0,3.0,2.0,0.0,0.0,14.0,12.0,18.0,14.0,3.0,2.0,,,0.0,1.0,10.0,7.0,5.0,3.0,1.0,0.0,,,5.0,4.0,0.0,0.0,0.0,1.0,,
2013-14,21.0,SASSUOLO,LIVORNO,away,1.0,3.0,6.0,3.0,0.0,3.0,6.0,5.0,3.0,4.0,7.0,5.0,0.0,0.0,5.0,4.0,12.0,9.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,3.0,11.0,16.0,2.0,3.0,0.0,0.0,12.0,14.0,14.0,18.0,2.0,3.0,,,1.0,0.0,7.0,10.0,3.0,5.0,0.0,1.0,,,4.0,5.0,0.0,0.0,1.0,0.0,,
2013-14,21.0,PARMA,UDINESE,home,1.0,0.0,3.0,3.0,7.0,4.0,4.0,3.0,2.0,1.0,4.0,0.0,7.0,3.0,9.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,3.0,11.0,14.0,3.0,1.0,0.0,0.0,23.0,13.0,14.0,21.0,2.0,4.0,,,0.0,0.0,10.0,5.0,5.0,3.0,0.0,0.0,,,5.0,2.0,0.0,0.0,0.0,0.0,,
2013-14,21.0,UDINESE,PARMA,away,0.0,1.0,3.0,3.0,4.0,7.0,3.0,4.0,1.0,2.0,0.0,4.0,3.0,7.0,5.0,9.0,2.0,8.0,0.0,0.0,0.0,0.0,12.0,11.0,3.0,1.0,14.0,11.0,1.0,3.0,0.0,0.0,13.0,23.0,21.0,14.0,4.0,2.0,,,0.0,0.0,5.0,10.0,3.0,5.0,0.0,0.0,,,2.0,5.0,0.0,0.0,0.0,0.0,,
2013-14,21.0,SAMPDORIA,BOLOGNA,home,1.0,1.0,3.0,1.0,2.0,1.0,9.0,4.0,5.0,4.0,12.0,11.0,5.0,3.0,6.0,5.0,13.0,7.0,0.0,0.0,0.0,0.0,14.0,15.0,4.0,3.0,7.0,5.0,3.0,2.0,0.0,0.0,15.0,12.0,12.0,15.0,4.0,3.0,,,0.0,1.0,13.0,10.0,9.0,5.0,0.0,0.0,,,4.0,5.0,0.0,0.0,1.0,2.0,,
2013-14,21.0,BOLOGNA,SAMPDORIA,away,1.0,1.0,1.0,3.0,1.0,2.0,4.0,9.0,4.0,5.0,11.0,12.0,3.0,5.0,5.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0,15.0,14.0,3.0,4.0,5.0,7.0,2.0,3.0,0.0,0.0,12.0,15.0,15.0,12.0,3.0,4.0,,,1.0,0.0,10.0,13.0,5.0,9.0,0.0,0.0,,,5.0,4.0,0.0,0.0,2.0,1.0,,
2013-14,21.0,TORINO,ATALANTA,home,1.0,0.0,4.0,4.0,0.0,1.0,7.0,0.0,3.0,1.0,6.0,5.0,1.0,1.0,10.0,3.0,9.0,15.0,0.0,1.0,0.0,0.0,10.0,10.0,1.0,3.0,5.0,7.0,3.0,5.0,0.0,0.0,12.0,7.0,22.0,13.0,2.0,3.0,,,2.0,0.0,10.0,10.0,6.0,8.0,1.0,1.0,,,4.0,2.0,0.0,0.0,2.0,0.0,,
2013-14,21.0,ATALANTA,TORINO,away,0.0,1.0,4.0,4.0,1.0,0.0,0.0,7.0,1.0,3.0,5.0,6.0,1.0,1.0,3.0,10.0,15.0,9.0,1.0,0.0,0.0,0.0,10.0,10.0,3.0,1.0,7.0,5.0,5.0,3.0,0.0,0.0,7.0,12.0,13.0,22.0,3.0,2.0,,,0.0,2.0,10.0,10.0,8.0,6.0,1.0,1.0,,,2.0,4.0,0.0,0.0,0.0,2.0,,
2013-14,21.0,FIORENTINA,GENOA,home,3.0,3.0,1.0,2.0,4.0,2.0,4.0,5.0,5.0,2.0,8.0,3.0,1.0,0.0,8.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,15.0,8.0,1.0,0.0,8.0,8.0,4.0,3.0,0.0,1.0,16.0,18.0,17.0,12.0,0.0,1.0,,,1.0,1.0,14.0,7.0,10.0,3.0,1.0,0.0,,,4.0,4.0,0.0,0.0,1.0,1.0,,
2013-14,21.0,GENOA,FIORENTINA,away,3.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,2.0,5.0,3.0,8.0,0.0,1.0,2.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,1.0,8.0,8.0,3.0,4.0,1.0,0.0,18.0,16.0,12.0,17.0,1.0,0.0,,,1.0,1.0,7.0,14.0,3.0,10.0,0.0,1.0,,,4.0,4.0,0.0,0.0,1.0,1.0,,
2013-14,22.0,BOLOGNA,UDINESE,home,0.0,2.0,3.0,4.0,7.0,2.0,0.0,0.0,6.0,2.0,7.0,3.0,1.0,4.0,5.0,5.0,9.0,6.0,,,,,17.0,8.0,0.0,0.0,10.0,11.0,1.0,3.0,0.0,0.0,14.0,15.0,16.0,11.0,2.0,3.0,,,0.0,1.0,17.0,5.0,14.0,1.0,2.0,0.0,,,3.0,4.0,0.0,0.0,1.0,1.0,,
2013-14,22.0,UDINESE,BOLOGNA,away,2.0,0.0,4.0,3.0,2.0,7.0,0.0,0.0,2.0,6.0,3.0,7.0,4.0,1.0,5.0,5.0,6.0,9.0,,,,,8.0,17.0,0.0,0.0,11.0,10.0,3.0,1.0,0.0,0.0,15.0,14.0,11.0,16.0,3.0,2.0,,,1.0,0.0,5.0,17.0,1.0,14.0,0.0,2.0,,,4.0,3.0,0.0,0.0,1.0,1.0,,
2013-14,22.0,CAGLIARI,FIORENTINA,home,1.0,0.0,2.0,2.0,1.0,0.0,4.0,2.0,4.0,3.0,7.0,3.0,1.0,0.0,2.0,7.0,12.0,18.0,,,,,17.0,14.0,3.0,5.0,7.0,16.0,3.0,1.0,0.0,0.0,6.0,13.0,27.0,14.0,2.0,4.0,,,1.0,0.0,8.0,6.0,3.0,4.0,0.0,1.0,,,5.0,2.0,0.0,0.0,1.0,0.0,,
2013-14,22.0,FIORENTINA,CAGLIARI,away,0.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,3.0,4.0,3.0,7.0,0.0,1.0,7.0,2.0,18.0,12.0,,,,,14.0,17.0,5.0,3.0,16.0,7.0,1.0,3.0,0.0,0.0,13.0,6.0,14.0,27.0,4.0,2.0,,,0.0,1.0,6.0,8.0,4.0,3.0,1.0,0.0,,,2.0,5.0,0.0,0.0,0.0,1.0,,
2013-14,22.0,MILAN,TORINO,home,1.0,1.0,2.0,2.0,0.0,0.0,3.0,6.0,3.0,1.0,6.0,4.0,1.0,3.0,13.0,3.0,25.0,8.0,,,,,13.0,13.0,3.0,2.0,5.0,7.0,2.0,2.0,0.0,0.0,20.0,24.0,22.0,17.0,2.0,10.0,,,0.0,0.0,21.0,6.0,8.0,3.0,1.0,1.0,,,13.0,3.0,0.0,0.0,1.0,0.0,,
2013-14,22.0,TORINO,MILAN,away,1.0,1.0,2.0,2.0,0.0,0.0,6.0,3.0,1.0,3.0,4.0,6.0,3.0,1.0,3.0,13.0,8.0,25.0,,,,,13.0,13.0,2.0,3.0,7.0,5.0,2.0,2.0,0.0,0.0,24.0,20.0,17.0,22.0,10.0,2.0,,,0.0,0.0,6.0,21.0,3.0,8.0,1.0,1.0,,,3.0,13.0,0.0,0.0,0.0,1.0,,
2013-14,22.0,ATALANTA,NAPOLI,home,3.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,10.0,9.0,5.0,4.0,3.0,2.0,1.0,6.0,11.0,11.0,,,,,17.0,9.0,4.0,1.0,6.0,6.0,0.0,3.0,0.0,0.0,9.0,24.0,24.0,12.0,4.0,1.0,,,0.0,0.0,7.0,11.0,3.0,7.0,0.0,0.0,,,4.0,4.0,0.0,0.0,0.0,0.0,,
2013-14,22.0,NAPOLI,ATALANTA,away,0.0,3.0,2.0,0.0,1.0,2.0,5.0,1.0,9.0,10.0,4.0,5.0,2.0,3.0,6.0,1.0,11.0,11.0,,,,,9.0,17.0,1.0,4.0,6.0,6.0,3.0,0.0,0.0,0.0,24.0,9.0,12.0,24.0,1.0,4.0,,,0.0,0.0,11.0,7.0,7.0,3.0,0.0,0.0,,,4.0,4.0,0.0,0.0,0.0,0.0,,
2013-14,22.0,CATANIA,LIVORNO,home,3.0,3.0,5.0,5.0,3.0,3.0,4.0,6.0,9.0,3.0,16.0,12.0,0.0,3.0,4.0,2.0,9.0,7.0,,,,,11.0,20.0,1.0,4.0,14.0,21.0,3.0,7.0,0.0,0.0,10.0,13.0,22.0,16.0,4.0,3.0,,,0.0,1.0,11.0,14.0,5.0,7.0,0.0,0.0,,,6.0,7.0,0.0,0.0,1.0,2.0,,
2013-14,22.0,LIVORNO,CATANIA,away,3.0,3.0,5.0,5.0,3.0,3.0,6.0,4.0,3.0,9.0,12.0,16.0,3.0,0.0,2.0,4.0,7.0,9.0,,,,,20.0,11.0,4.0,1.0,21.0,14.0,7.0,3.0,0.0,0.0,13.0,10.0,16.0,22.0,3.0,4.0,,,1.0,0.0,14.0,11.0,7.0,5.0,0.0,0.0,,,7.0,6.0,0.0,0.0,2.0,1.0,,
2013-14,22.0,CHIEVOVERONA,LAZIO,home,0.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,6.0,8.0,11.0,,,,,9.0,13.0,1.0,0.0,15.0,11.0,1.0,8.0,0.0,1.0,16.0,15.0,14.0,13.0,5.0,0.0,,,0.0,0.0,6.0,12.0,6.0,4.0,0.0,0.0,,,0.0,8.0,0.0,0.0,0.0,1.0,,
2013-14,22.0,LAZIO,CHIEVOVERONA,away,2.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,6.0,5.0,11.0,8.0,,,,,13.0,9.0,0.0,1.0,11.0,15.0,8.0,1.0,1.0,0.0,15.0,16.0,13.0,14.0,0.0,5.0,,,0.0,0.0,12.0,6.0,4.0,6.0,0.0,0.0,,,8.0,0.0,0.0,0.0,1.0,0.0,,
2013-14,22.0,SASSUOLO,HELLAS VERONA,home,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,3.0,8.0,9.0,0.0,0.0,6.0,5.0,9.0,8.0,,,,,17.0,12.0,1.0,1.0,13.0,11.0,1.0,1.0,0.0,0.0,12.0,11.0,18.0,9.0,0.0,1.0,,,0.0,0.0,8.0,9.0,6.0,8.0,0.0,1.0,,,2.0,1.0,0.0,0.0,1.0,0.0,,
2013-14,22.0,HELLAS VERONA,SASSUOLO,away,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,9.0,8.0,0.0,0.0,5.0,6.0,8.0,9.0,,,,,12.0,17.0,1.0,1.0,11.0,13.0,1.0,1.0,0.0,0.0,11.0,12.0,9.0,18.0,1.0,0.0,,,0.0,0.0,9.0,8.0,8.0,6.0,1.0,0.0,,,1.0,2.0,0.0,0.0,0.0,1.0,,
2013-14,22.0,JUVENTUS,INTER,home,3.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,11.0,5.0,0.0,1.0,8.0,4.0,7.0,13.0,,,,,13.0,10.0,0.0,1.0,5.0,14.0,6.0,3.0,1.0,0.0,11.0,16.0,22.0,13.0,1.0,6.0,,,0.0,0.0,15.0,6.0,5.0,4.0,0.0,0.0,,,10.0,2.0,0.0,0.0,1.0,0.0,,
2013-14,22.0,INTER,JUVENTUS,away,1.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,5.0,11.0,1.0,0.0,4.0,8.0,13.0,7.0,,,,,10.0,13.0,1.0,0.0,14.0,5.0,3.0,6.0,0.0,1.0,16.0,11.0,13.0,22.0,6.0,1.0,,,0.0,0.0,6.0,15.0,4.0,5.0,0.0,0.0,,,2.0,10.0,0.0,0.0,0.0,1.0,,
2013-14,22.0,GENOA,SAMPDORIA,home,0.0,1.0,4.0,1.0,0.0,2.0,6.0,7.0,5.0,3.0,3.0,6.0,2.0,2.0,5.0,5.0,14.0,8.0,,,,,19.0,12.0,2.0,5.0,9.0,7.0,3.0,4.0,0.0,0.0,14.0,12.0,14.0,16.0,6.0,4.0,,,0.0,0.0,7.0,10.0,3.0,3.0,0.0,2.0,,,4.0,7.0,0.0,0.0,1.0,0.0,,
2013-14,22.0,SAMPDORIA,GENOA,away,1.0,0.0,1.0,4.0,2.0,0.0,7.0,6.0,3.0,5.0,6.0,3.0,2.0,2.0,5.0,5.0,8.0,14.0,,,,,12.0,19.0,5.0,2.0,7.0,9.0,4.0,3.0,0.0,0.0,12.0,14.0,16.0,14.0,4.0,6.0,,,0.0,0.0,10.0,7.0,3.0,3.0,2.0,0.0,,,7.0,4.0,0.0,0.0,0.0,1.0,,
2013-14,22.0,ROMA,PARMA,home,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-14,22.0,PARMA,ROMA,away,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-14,23.0,FIORENTINA,ATALANTA,home,2.0,0.0,1.0,2.0,2.0,1.0,5.0,5.0,7.0,9.0,9.0,4.0,8.0,3.0,11.0,6.0,11.0,15.0,0.0,1.0,0.0,0.0,12.0,13.0,0.0,1.0,9.0,12.0,5.0,3.0,0.0,0.0,14.0,7.0,17.0,22.0,3.0,5.0,,,0.0,0.0,16.0,5.0,8.0,2.0,1.0,0.0,,,8.0,3.0,0.0,0.0,2.0,0.0,,
2013-14,23.0,ATALANTA,FIORENTINA,away,0.0,2.0,2.0,1.0,1.0,2.0,5.0,5.0,9.0,7.0,4.0,9.0,3.0,8.0,6.0,11.0,15.0,11.0,1.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,12.0,9.0,3.0,5.0,0.0,0.0,7.0,14.0,22.0,17.0,5.0,3.0,,,0.0,0.0,5.0,16.0,2.0,8.0,0.0,1.0,,,3.0,8.0,0.0,0.0,0.0,2.0,,
2013-14,23.0,UDINESE,CHIEVOVERONA,home,3.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,13.0,0.0,0.0,0.0,0.0,10.0,11.0,3.0,2.0,31.0,19.0,6.0,2.0,0.0,1.0,8.0,16.0,17.0,7.0,3.0,2.0,,,0.0,0.0,8.0,8.0,3.0,4.0,0.0,1.0,,,5.0,4.0,0.0,0.0,0.0,0.0,,
2013-14,23.0,CHIEVOVERONA,UDINESE,away,0.0,3.0,2.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,13.0,10.0,0.0,0.0,0.0,0.0,11.0,10.0,2.0,3.0,19.0,31.0,2.0,6.0,1.0,0.0,16.0,8.0,7.0,17.0,2.0,3.0,,,0.0,0.0,8.0,8.0,4.0,3.0,1.0,0.0,,,4.0,5.0,0.0,0.0,0.0,0.0,,
2013-14,23.0,NAPOLI,MILAN,home,3.0,1.0,3.0,2.0,7.0,1.0,8.0,7.0,6.0,3.0,17.0,2.0,4.0,7.0,5.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,13.0,10.0,1.0,5.0,6.0,9.0,16.0,5.0,1.0,0.0,10.0,15.0,14.0,17.0,5.0,11.0,,,0.0,0.0,23.0,8.0,8.0,2.0,0.0,1.0,,,15.0,6.0,0.0,0.0,1.0,0.0,,
2013-14,23.0,MILAN,NAPOLI,away,1.0,3.0,2.0,3.0,1.0,7.0,7.0,8.0,3.0,6.0,2.0,17.0,7.0,4.0,0.0,5.0,10.0,9.0,0.0,0.0,0.0,0.0,10.0,13.0,5.0,1.0,9.0,6.0,5.0,16.0,0.0,1.0,15.0,10.0,17.0,14.0,11.0,5.0,,,0.0,0.0,8.0,23.0,2.0,8.0,1.0,0.0,,,6.0,15.0,0.0,0.0,0.0,1.0,,
2013-14,23.0,TORINO,BOLOGNA,home,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,12.0,1.0,20.0,3.0,0.0,0.0,0.0,0.0,15.0,17.0,5.0,0.0,9.0,4.0,6.0,2.0,2.0,0.0,17.0,11.0,22.0,27.0,4.0,3.0,,,0.0,0.0,12.0,10.0,6.0,4.0,1.0,0.0,,,6.0,6.0,0.0,0.0,2.0,1.0,,
2013-14,23.0,BOLOGNA,TORINO,away,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,12.0,3.0,20.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,5.0,4.0,9.0,2.0,6.0,0.0,2.0,11.0,17.0,27.0,22.0,3.0,4.0,,,0.0,0.0,10.0,12.0,4.0,6.0,0.0,1.0,,,6.0,6.0,0.0,0.0,1.0,2.0,,
2013-14,23.0,HELLAS VERONA,JUVENTUS,home,2.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,9.0,4.0,8.0,0.0,0.0,0.0,0.0,18.0,9.0,1.0,2.0,17.0,11.0,3.0,6.0,0.0,1.0,9.0,11.0,13.0,22.0,4.0,1.0,,,0.0,0.0,6.0,12.0,3.0,5.0,1.0,0.0,,,3.0,7.0,0.0,0.0,0.0,0.0,,
2013-14,23.0,JUVENTUS,HELLAS VERONA,away,2.0,2.0,0.0,2.0,5.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,9.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,9.0,18.0,2.0,1.0,11.0,17.0,6.0,3.0,1.0,0.0,11.0,9.0,22.0,13.0,1.0,4.0,,,0.0,0.0,12.0,6.0,5.0,3.0,0.0,1.0,,,7.0,3.0,0.0,0.0,0.0,0.0,,
2013-14,23.0,LAZIO,ROMA,home,0.0,0.0,3.0,2.0,0.0,1.0,4.0,8.0,4.0,7.0,3.0,5.0,2.0,1.0,6.0,6.0,11.0,15.0,0.0,0.0,0.0,0.0,10.0,17.0,1.0,0.0,4.0,5.0,1.0,8.0,0.0,0.0,10.0,20.0,12.0,13.0,4.0,0.0,,,0.0,0.0,1.0,11.0,1.0,7.0,0.0,0.0,,,0.0,4.0,0.0,0.0,0.0,0.0,,
2013-14,23.0,ROMA,LAZIO,away,0.0,0.0,2.0,3.0,1.0,0.0,8.0,4.0,7.0,4.0,5.0,3.0,1.0,2.0,6.0,6.0,15.0,11.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,1.0,5.0,4.0,8.0,1.0,0.0,0.0,20.0,10.0,13.0,12.0,0.0,4.0,,,0.0,0.0,11.0,1.0,7.0,1.0,0.0,0.0,,,4.0,0.0,0.0,0.0,0.0,0.0,,
2013-14,23.0,LIVORNO,GENOA,home,0.0,1.0,4.0,3.0,1.0,0.0,10.0,2.0,8.0,6.0,4.0,9.0,3.0,3.0,10.0,1.0,19.0,5.0,0.0,0.0,0.0,0.0,16.0,17.0,2.0,3.0,8.0,14.0,6.0,2.0,0.0,0.0,21.0,14.0,15.0,23.0,1.0,5.0,,,0.0,0.0,15.0,4.0,10.0,2.0,2.0,0.0,,,5.0,2.0,0.0,0.0,1.0,0.0,,
2013-14,23.0,GENOA,LIVORNO,away,1.0,0.0,3.0,4.0,0.0,1.0,2.0,10.0,6.0,8.0,9.0,4.0,3.0,3.0,1.0,10.0,5.0,19.0,0.0,0.0,0.0,0.0,17.0,16.0,3.0,2.0,14.0,8.0,2.0,6.0,0.0,0.0,14.0,21.0,23.0,15.0,5.0,1.0,,,0.0,0.0,4.0,15.0,2.0,10.0,0.0,2.0,,,2.0,5.0,0.0,0.0,0.0,1.0,,
2013-14,23.0,PARMA,CATANIA,home,0.0,0.0,2.0,3.0,3.0,8.0,2.0,5.0,3.0,2.0,0.0,3.0,3.0,1.0,6.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,12.0,20.0,3.0,6.0,10.0,5.0,1.0,2.0,0.0,2.0,15.0,12.0,11.0,14.0,3.0,3.0,,,0.0,0.0,6.0,12.0,3.0,7.0,2.0,1.0,,,3.0,5.0,0.0,0.0,2.0,0.0,,
2013-14,23.0,CATANIA,PARMA,away,0.0,0.0,3.0,2.0,8.0,3.0,5.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,6.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,20.0,12.0,6.0,3.0,5.0,10.0,2.0,1.0,2.0,0.0,12.0,15.0,14.0,11.0,3.0,3.0,,,0.0,0.0,12.0,6.0,7.0,3.0,1.0,2.0,,,5.0,3.0,0.0,0.0,0.0,2.0,,
